,seller_city,customer_city,frequency,freight_value,delay,phy_dist,efficiency
3801,piracicaba,sao lourenco da serra,1,12.47,7.423703703703704,147.01116299283305,0.05049755101975227
3802,piracicaba,sao paulo,486,11.231989795918366,5.477303711675639,142.6255138101415,0.038542373777633136
3803,piracicaba,sao sebastiao,4,13.593333333333334,8.288904320987655,257.6584663224368,0.0323988117192368
3804,piracicaba,sao vicente,6,11.794,4.710777777777778,191.64647041059644,0.024588446439786825
3805,piracicaba,sertaozinho,5,14.552000000000001,6.202907407407407,178.36040339877133,0.03478987488315401
3806,piracicaba,silveiras,6,13.446666666666667,10.432847222222222,288.521079828778,0.0361597399691335
3807,piracicaba,sorocaba,20,12.261052631578947,5.005764498050682,88.79626252588545,0.056494654586800586
3808,piracicaba,sumare,4,12.947500000000002,4.912158564814814,44.644066679381375,0.10990303834733207
3809,piracicaba,suzano,15,9.533636363636363,4.997059132996632,168.02097948500852,0.029823211933735785
3810,piracicaba,taboao da serra,4,11.65,3.930992476851852,134.52908057724187,0.029142985107482165
3811,piracicaba,tatui,5,14.947500000000002,9.436116898148148,71.14408181019189,0.13241337781579587
3812,piracicaba,taubate,6,12.913999999999998,6.423206018518518,218.4966089946181,0.02943415904051422
3813,piracicaba,teodoro sampaio,2,13.165,10.847320601851852,462.6910661384269,0.02344391837257162
3814,piracicaba,tremembe,1,12.72,12.399363425925927,216.22031048237434,0.05734596994271122
3815,piracicaba,tres fronteiras,1,13.44,3.400659722222222,435.6777925094015,0.007805446549467722
3816,piracicaba,ubatuba,1,14.91,5.207881944444445,272.760116261987,0.019093267798149263
3817,piracicaba,valinhos,2,12.095,5.755827546296296,74.49087262573471,0.0776493323020397
3818,piracicaba,vargem grande paulista,6,16.89,11.83361111111111,121.5257194256918,0.09737536356118343
3819,piracicaba,varzea paulista,2,13.91,7.595439814814815,101.30940796143238,0.07489908763068802
3820,piracicaba,vinhedo,3,10.703333333333333,5.501878858024692,76.34141438244873,0.07212810299410526
3821,piracicaba,votorantim,3,11.299999999999999,4.939463734567901,95.45256007593618,0.05153871733080836
3822,piracicaba,votuporanga,1,12.87,6.745347222222223,348.06125271845195,0.019379770570666074
3823,pirituba,aruja,1,13.25,5.312025462962963,43.11436131806607,0.12320779667300981
3824,pirituba,assis,3,16.26,10.45974537037037,389.1672698688786,0.02687724837161808
3825,pirituba,bom jesus dos perdoes,1,16.26,33.06039351851852,47.47779717201551,0.6963337704725076
3826,pirituba,embu das artes,1,13.25,8.631909722222222,19.36233524476678,0.4458093310080064
3827,pirituba,ferraz de vasconcelos,1,13.25,10.161273148148148,36.833009311126155,0.2758740960402258
3828,pirituba,francisco morato,1,13.25,11.299768518518519,24.414869368237856,0.462823222524335
3829,pirituba,guaratingueta,1,16.33,13.104710648148147,174.63255029908788,0.0750416266939016
3830,pirituba,guarulhos,4,10.336666666666668,7.060559413580247,29.024597279280282,0.2847821939949663
3831,pirituba,indaiatuba,1,11.79,6.0328587962962965,65.40784926673342,0.0922344774201989
3832,pirituba,itapevi,1,13.25,9.98005787037037,22.696565994959585,0.439716645795083
3833,pirituba,jacarei,1,13.25,9.357256944444444,78.97445654153897,0.11848460064454784
3834,pirituba,lindoia,1,13.71,6.195543981481482,108.0358764159835,0.05734709789946106
3835,pirituba,mairipora,3,13.37,13.047465277777778,22.511058679320975,0.5796024728842892
3836,pirituba,maristela,1,17.61,11.045960648148148,129.22976492927918,0.08547535975317323
3837,pirituba,mogi das cruzes,1,9.45,3.197349537037037,47.94581835002626,0.06668672361987718
3838,pirituba,mongagua,1,16.33,11.498912037037037,69.22910002156898,0.1660994008798965
3839,pirituba,osasco,1,12.53,4.875868055555555,7.004308082373225,0.6961241564782079
3840,pirituba,piracicaba,1,13.18,2.2397569444444443,128.25530128269583,0.017463269915897285
3841,pirituba,rio das pedras,1,17.83,11.650706018518518,115.22355780023656,0.10111392358424987
3842,pirituba,santana de parnaiba,1,12.6,6.615960648148148,19.759388149698296,0.3348261898610037
3843,pirituba,santo andre,2,11.355,5.369618055555556,30.21703302576583,0.1743825970268997
3844,pirituba,sao bernardo do campo,4,13.865,4.793420138888889,29.791267009291566,0.16312348148284408
3845,pirituba,sao joao da boa vista,1,16.33,18.35528935185185,168.18733964655428,0.10913597533812887
3846,pirituba,sao joaquim da barra,2,14.535,8.20035300925926,343.6685133401752,0.023861228744986192
3847,pirituba,sao lourenco da serra,1,13.25,3.1193055555555556,46.22824926570392,0.06747617755599765
3848,pirituba,sao paulo,33,13.416538461538464,7.915053863960112,18.685306844933198,0.4678231428510103
3849,pirituba,sao roque,1,13.25,4.3996759259259255,41.13300733558666,0.1069621749275672
3850,pirituba,sorocaba,2,11.35,3.8525289351851852,70.96370302767909,0.05738466727098897
3851,pirituba,taubate,1,16.26,8.137511574074074,130.3414542898604,0.06243226008494147
3852,pitangueiras,hortolandia,1,14.14,4.223622685185185,234.04346938386314,0.018046317191862633
3853,poa,americana,1,13.08,3.0500462962962964,132.02070639576067,0.023102787279088797
3854,poa,barueri,1,13.08,1.3390277777777777,54.71578032636442,0.024472424039113566
3855,poa,biritiba-mirim,1,13.4,3.522222222222222,31.189925506292504,0.11292820245792574
3856,poa,cajamar,1,11.15,3.7091550925925927,54.589578945822495,0.0679462117902347
3857,poa,campinas,1,11.15,5.903090277777777,98.73876313871018,0.05978493238248284
3858,poa,cananeia,1,13.4,9.164756944444445,231.00655224336958,0.039673147170255184
3859,poa,carapicuiba,1,9.34,2.9234027777777776,52.319017786616975,0.055876484335024616
3860,poa,catanduva,1,13.43,6.311550925925926,378.39999747365755,0.016679574439916075
