,seller_city,customer_city,frequency,freight_value,leadtime,manh_dist
18981,niteroi,nova iguacu,1,11.71,6.335717592592593,2081.975799297354
18982,niteroi,parnamirim,1,39.02,11.290752314814815,4412.089047824023
18983,niteroi,petropolis,1,7.55,2.174490740740741,2113.1384291229
18984,niteroi,porto alegre,3,16.92,44.592534722222226,1508.8153602631874
18985,niteroi,presidente juscelino,1,52.47,23.12912037037037,4859.655241845788
18986,niteroi,recife,1,21.63,23.110023148148148,4082.4789583488914
18987,niteroi,rio de janeiro,12,13.287500000000003,6.001832561728396,2057.7372169176247
18988,niteroi,salvador,2,24.455,11.174363425925925,3364.560096534542
18989,niteroi,santana de parnaiba,1,15.11,10.073229166666666,1999.7684600768223
18990,niteroi,santo antonio de padua,2,15.93,10.487418981481483,2218.9318111058974
18991,niteroi,santo antonio do aracangua,1,18.99,6.838472222222222,2276.682350853011
18992,niteroi,sao bernardo do campo,2,19.82,11.137980324074075,1978.347870208314
18993,niteroi,sao goncalo,1,12.36,6.767754629629629,2073.1422458221286
18994,niteroi,sao joao do piaui,1,69.71,12.947557870370371,4056.0675370590607
18995,niteroi,sao joao evangelista,1,22.85,36.15351851851852,2594.8078138730207
18996,niteroi,sao miguel do araguaia,1,23.68,14.669652777777777,3322.6223114420327
18997,niteroi,sao paulo,16,16.695714285714285,11.34176339285714,1994.244956859577
18998,niteroi,serra,1,21.72,10.015972222222222,2381.725422732633
18999,niteroi,serro,1,23.63,5.442465277777778,2587.9998413319618
19000,niteroi,teresopolis,1,10.75,3.792835648148148,2124.803020730562
19001,niteroi,torres,4,22.320000000000004,13.021358024691358,1538.3679460925196
19002,niteroi,trabiju,1,19.92,6.77005787037037,2163.6167895856925
19003,niteroi,tres lagoas,1,38.56,16.82644675925926,2307.0763891602305
19004,niteroi,uba,1,14.43,27.805428240740742,2274.811636225159
19005,niteroi,uberlandia,2,22.340000000000003,11.993350694444445,2546.424224325772
19006,niteroi,volta redonda,1,14.63,3.3936574074074075,2113.879385115534
19007,nova friburgo,andradas,1,27.31,16.183136574074073,2103.9112928482764
19008,nova friburgo,araruama,3,12.35,2.8433912037037037,2019.6094207888539
19009,nova friburgo,ariquemes,1,39.54,37.20009259259259,3733.7911414253717
19010,nova friburgo,barra mansa,1,29.68,20.59804398148148,2051.2295457577707
19011,nova friburgo,belo horizonte,1,32.46,6.63337962962963,2355.7655800532616
19012,nova friburgo,botucatu,1,25.56,6.807939814814815,2015.3172924815005
19013,nova friburgo,braganca paulista,1,26.26,8.267997685185184,2006.5821722933256
19014,nova friburgo,brasilia,2,20.34,16.26310763888889,2890.652942799783
19015,nova friburgo,campinas,3,26.8,9.805501543209877,2016.4241249236766
19016,nova friburgo,capivari de baixo,1,25.9,22.29601851851852,1573.4506039128196
19017,nova friburgo,carnaubais,1,39.54,13.123854166666666,4414.944729036812
19018,nova friburgo,conceicao do araguaia,1,69.13,21.21767361111111,3977.77133622391
19019,nova friburgo,cotia,1,15.1,12.418703703703704,1946.2761189357545
19020,nova friburgo,fortaleza,3,54.910000000000004,19.056844135802468,4655.023320840687
19021,nova friburgo,goiana,1,34.15,19.337777777777777,4082.803002343065
19022,nova friburgo,goiania,2,19.525,9.91920138888889,2774.694294125535
19023,nova friburgo,guarapari,1,24.57,3.3726967592592594,2268.0456347569684
19024,nova friburgo,guarulhos,1,15.1,9.796828703703703,1959.8076206026774
19025,nova friburgo,ipatinga,1,46.59,9.987164351851852,2410.989863258631
19026,nova friburgo,itajuba,1,30.87,7.8209837962962965,2064.2293213910407
19027,nova friburgo,janauba,1,15.1,11.486469907407407,2895.3761406274775
19028,nova friburgo,laguna,1,22.06,9.555543981481481,1571.9453898244933
19029,nova friburgo,londrina,1,24.51,9.165185185185186,1966.682437591845
19030,nova friburgo,maringa,1,30.87,28.87664351851852,1958.0407512626955
19031,nova friburgo,navegantes,1,31.57,13.507708333333333,1658.1798219847776
19032,nova friburgo,niteroi,6,18.235,4.194137731481481,2014.2299912655374
19033,nova friburgo,nova iguacu,2,8.17,2.8824768518518518,2031.7918454268645
19034,nova friburgo,novo hamburgo,1,16.79,17.12724537037037,1526.113221072983
19035,nova friburgo,olinda,1,58.77,49.948229166666664,4021.4306711025074
19036,nova friburgo,paranagua,1,18.23,12.978877314814815,1767.1312492999398
19037,nova friburgo,parelhas,1,58.54,14.957002314814815,4211.82649640328
19038,nova friburgo,pelotas,1,40.31,18.993113425925927,1501.14758756974
19039,nova friburgo,pimenta bueno,1,89.38,25.720462962962962,3476.326861893123
19040,nova friburgo,pindamonhangaba,1,15.1,20.325150462962963,2014.561232945078
19041,nova friburgo,pojuca,1,25.63,11.100347222222222,3370.0639644688627
19042,nova friburgo,ponte nova,1,26.05,14.443275462962964,2299.3124042419577
19043,nova friburgo,porto alegre,1,31.73,5.831111111111111,1510.5388218824246
19044,nova friburgo,porto velho,1,52.12,16.095416666666665,3904.418210104518
19045,nova friburgo,presidente prudente,1,15.1,9.709988425925927,2100.130792151894
19046,nova friburgo,recife,5,78.1825,12.683862847222223,4011.8481371010225
19047,nova friburgo,ribeirao preto,1,25.56,6.459189814814815,2208.485573077584
19048,nova friburgo,rio de janeiro,15,13.425,5.938945105820105,2012.2034918702313
19049,nova friburgo,salvador,1,44.05,9.239351851851852,3298.43077281245
19050,nova friburgo,santa barbara d'oeste,1,15.1,51.216701388888886,2031.5053969855737
19051,nova friburgo,santos,1,28.01,13.352962962962962,1908.2198587124794
19052,nova friburgo,sao bernardo do campo,1,14.52,5.90380787037037,1937.2507821382724
19053,nova friburgo,sao jose do rio preto,1,34.66,17.04949074074074,2249.1395741129145
19054,nova friburgo,sao luis,1,56.33,15.139768518518519,4843.892155539368
19055,nova friburgo,sao paulo,6,23.186666666666664,14.020194830246913,1948.5760202199808
19056,nova friburgo,sao roque do canaa,1,15.1,5.288807870370371,2381.198379944018
19057,nova friburgo,sao vicente,1,15.1,12.688865740740741,1906.1377991764994
19058,nova friburgo,sape,1,48.27,11.750717592592592,4153.448342636145
19059,nova friburgo,vitoria da conquista,10,51.81,10.894930555555556,3023.6434217519986
19060,nova friburgo,volta redonda,1,22.56,3.8744560185185186,2053.1933738049242
19061,nova iguacu,belo horizonte,1,14.1,26.698645833333334,2458.9508248148377
19062,nova iguacu,botelhos,1,16.11,8.47667824074074,2245.9104637246005
19063,nova iguacu,brasilia,1,22.34,25.254675925925927,2994.156391779582
19064,nova iguacu,cajuru,1,19.32,9.014282407407407,2289.7901168432413
19065,nova iguacu,campinas,3,16.256666666666664,5.843811728395061,2104.315023392392
19066,nova iguacu,capao da canoa,1,23.28,16.024814814814814,1572.1961157622404
19067,nova iguacu,carmo da mata,1,19.4,3.425196759259259,2375.695010978462
19068,nova iguacu,cerro azul,2,16.11,13.64120949074074,1907.5539387698857
19069,nova iguacu,coqueiros do sul,1,23.33,10.891354166666666,1650.2960967372824
19070,nova iguacu,cristalina,1,18.62,11.749641203703703,2866.3697238782593
19071,nova iguacu,cuiaba,4,20.56,17.53871527777778,3030.2069833023047
19072,nova iguacu,doutor ulysses,3,18.305,6.46375,1932.7334006072758
19073,nova iguacu,duque de caxias,2,13.46,1.4659375,2128.331480704749
19074,nova iguacu,embu das artes,1,50.98,5.3320949074074075,2024.4671626603867
19075,nova iguacu,esplanada,1,34.27,10.484780092592592,3565.823156530711
19076,nova iguacu,eunapolis,1,17.78,9.431527777777777,2921.0795725415887
19077,nova iguacu,feira de santana,1,39.03,24.280497685185185,3497.6915507715757
19078,nova iguacu,francisco badaro,3,15.605,7.040590277777778,2832.7938114758567
19079,nova iguacu,guarulhos,2,15.465,6.117546296296297,2045.807790996068
19080,nova iguacu,jaboatao dos guararapes,1,24.75,7.954027777777778,4108.114641856655
19081,nova iguacu,jesuania,1,15.1,8.182476851851852,2205.1138797800804
19082,nova iguacu,lagoa da prata,1,15.1,13.951597222222222,2441.615840797465
19083,nova iguacu,lajeado,1,23.8,12.678622685185186,1582.2676763411803
19084,nova iguacu,lucelia,1,15.1,7.679756944444445,2237.1179044295823
19085,nova iguacu,manaus,2,29.275,21.71373842592593,4869.221749369815
19086,nova iguacu,mantena,3,19.314999999999998,32.529513888888886,2599.532081158847
19087,nova iguacu,maua,1,21.26,7.100034722222222,2023.6276139561926
19088,nova iguacu,navegantes,1,22.19,11.15148148148148,1732.6682634036763
19089,nova iguacu,neropolis,1,18.36,11.51042824074074,2914.5975518896407
19090,nova iguacu,niteroi,2,8.765,2.6738252314814814,2102.5410603382734
19091,nova iguacu,nova iguacu,4,8.623333333333333,4.974926697530864,2121.975316390471
19092,nova iguacu,oros,1,34.15,11.75099537037037,4385.6557380695285
19093,nova iguacu,pirapozinho,1,15.1,8.289409722222222,2173.8766868406587
19094,nova iguacu,planaltina do parana,1,15.1,13.327800925925926,2091.3067271056434
19095,nova iguacu,quirinopolis,1,16.79,20.89814814814815,2642.5664328823054
19096,nova iguacu,recife,1,22.9,8.698680555555555,4118.296707977399
19097,nova iguacu,resende,1,16.37,11.573043981481481,2152.900049996271
19098,nova iguacu,rio de janeiro,17,9.129285714285714,8.323850033068782,2099.044128149559
19099,nova iguacu,sanclerlandia,1,17.92,24.99181712962963,2942.501244355955
19100,nova iguacu,santa branca,1,58.1,25.574849537037036,2048.576218647303
19101,nova iguacu,tamboara,1,15.1,12.646585648148148,2072.2007517820634
19102,nova iguacu,tiete,1,19.32,3.8323958333333334,2082.7209418545053
19103,nova iguacu,valenca,1,18.69,9.342245370370371,3340.064125516956
19104,nova iguacu,viana,1,15.32,15.722210648148149,2397.3889117582626
19105,nova lima,belo horizonte,2,7.98,5.169849537037037,2509.9985552324447
19106,nova lima,brusque,1,16.83,4.778599537037037,1885.4612280581691
19107,nova lima,campinas,1,16.1,16.01246527777778,2203.6416377751866
19108,nova lima,florianopolis,1,17.72,6.904930555555556,1863.7313175616357
19109,nova lima,juazeiro do norte,1,34.6,10.492083333333333,4202.319516670434
19110,nova lima,pacatuba,1,23.49,12.044965277777777,4677.456369467628
19111,nova lima,ribeirao preto,1,15.37,21.977893518518517,2367.2906496715855
19112,nova lima,rio de janeiro,2,20.98,6.282974537037037,2197.5029123730274
19113,nova lima,sao paulo,1,14.44,16.116712962962964,2147.7797222884537
19114,nova lima,sorocaba,1,18.69,9.433530092592592,2147.4493774704233
19115,nova odessa,aracaju,1,23.16,12.283842592592592,4075.642172475646
19116,nova odessa,barueri,1,8.47,3.4984722222222224,2434.6655720266263
19117,nova odessa,catalao,1,18.39,10.357222222222223,3074.6024792591284
19118,nova odessa,currais novos,1,51.38,13.254039351851851,4762.889556877007
19119,nova odessa,diadema,1,7.64,2.573888888888889,2412.33171657545
19120,nova odessa,foz do iguacu,1,18.76,6.566585648148148,2225.969153415052
19121,nova odessa,manaus,1,23.02,27.01962962962963,5234.721917777735
19122,nova odessa,marilia,1,12.8,5.5379861111111115,2572.9239015273242
19123,nova odessa,maua,1,8.35,20.880590277777777,2413.512164430649
19124,nova odessa,morro do chapeu,1,22.11,21.16207175925926,3987.0374778917967
19125,nova odessa,rio de janeiro,1,15.43,3.8141550925925927,2504.223934712878
19126,nova odessa,santa maria,1,18.61,7.2065625,1914.5085649906327
19127,nova odessa,sao paulo,1,8.71,3.4349189814814816,2427.2181249375108
19128,nova petropolis,governador valadares,1,22.24,6.495243055555555,3462.1063798815485
19129,nova petropolis,lindoia,1,23.48,7.0421875,2949.4130711409503
19130,nova petropolis,niteroi,1,44.09,31.04883101851852,2898.398384282433
19131,nova petropolis,sao jose dos campos,1,24.12,5.07292824074074,2857.9499757724925
19132,nova petropolis,sao paulo,2,19.415,6.030815972222222,2813.2527853334295
19133,nova petropolis,sooretama,1,38.41,10.780983796296296,3414.3847821991626
19134,nova petropolis,taboao da serra,1,18.39,4.600625,2802.2861426070085
19135,nova trento,corumba,1,138.23,12.317233796296296,3186.2952378102395
19136,nova trento,santos,1,125.47,5.15712962962963,2529.198605544824
19137,novo hamburgo,alfenas,1,22.28,15.87386574074074,3102.865127433373
19138,novo hamburgo,ananindeua,1,36.86,16.066956018518518,6114.588069825152
19139,novo hamburgo,anapolis,1,36.57,13.864398148148148,3843.8623525555927
19140,novo hamburgo,andradina,1,24.2,10.74204861111111,3176.987846830939
19141,novo hamburgo,aracaju,1,28.96,14.367662037037038,4644.726731301181
19142,novo hamburgo,araraquara,1,18.41,7.407627314814815,3051.6659392403617
19143,novo hamburgo,aratiba,1,13.99,9.269849537037038,2324.9024909292557
19144,novo hamburgo,aurea,1,15.73,10.067662037037037,2289.0725314620586
19145,novo hamburgo,bage,1,15.4,10.5421875,1899.8471972028
19146,novo hamburgo,belem,6,36.12,9.22800925925926,6108.586322351365
19147,novo hamburgo,belo horizonte,3,18.363333333333333,9.09048611111111,3314.6623075746047
19148,novo hamburgo,blumenau,1,23.38,6.192395833333333,2380.6198328962623
19149,novo hamburgo,braganca paulista,1,19.71,17.787916666666668,2895.8789316093885
19150,novo hamburgo,brasilia,4,22.805,10.442647569444444,3912.2768537956863
19151,novo hamburgo,campinas,4,18.4575,10.517381365740741,2901.883137453895
19152,novo hamburgo,campo grande,2,19.905,12.861741898148148,3239.921695499113
19153,novo hamburgo,campo novo do parecis,21,53.90666666666667,13.190636574074075,4227.513425132253
19154,novo hamburgo,canoas,1,9.64,10.981643518518519,2039.7910530791967
19155,novo hamburgo,carapicuiba,1,16.71,10.396689814814815,2818.901198656364
19156,novo hamburgo,cariacica,1,6.66,10.541655092592592,3260.786388947149
19157,novo hamburgo,caxias do sul,1,10.73,5.194201388888889,2125.3172442099685
19158,novo hamburgo,criciuma,1,13.69,3.9702314814814814,2179.3088632255353
19159,novo hamburgo,cuiaba,1,20.99,18.14730324074074,3945.404741863529
19160,novo hamburgo,curitiba,4,15.77,7.502060185185185,2565.79860212844
19161,novo hamburgo,farroupilha,1,8.49,5.426215277777778,2095.140926636694
19162,novo hamburgo,florai,1,20.19,15.537141203703703,2845.2880952949845
19163,novo hamburgo,fortaleza,1,34.0,10.151585648148147,5750.759268807497
19164,novo hamburgo,francisco beltrao,1,18.87,0.8373263888888889,2492.4386908737188
19165,novo hamburgo,guaiba,1,10.32,10.670844907407407,2019.2257966157326
19166,novo hamburgo,guarulhos,1,15.69,12.10943287037037,2827.1216596613267
19167,novo hamburgo,iacanga,1,18.94,11.575162037037037,3039.7342054352644
19168,novo hamburgo,joao monlevade,1,23.01,8.251793981481482,3330.995145550799
19169,novo hamburgo,joao pessoa,2,39.795,17.396863425925925,5229.5830482476595
19170,novo hamburgo,julio de castilhos,1,13.65,7.486886574074074,2114.1143158039945
19171,novo hamburgo,jundiai,1,16.99,12.07880787037037,2865.3154430693266
19172,novo hamburgo,lages,1,20.27,5.97412037037037,2273.626400372889
19173,novo hamburgo,londrina,1,19.08,9.344675925925927,2843.603933708617
19174,novo hamburgo,maceio,1,27.91,14.108877314814816,4837.72535008341
19175,novo hamburgo,mairipora,1,16.21,7.974328703703704,2848.8666187050444
19176,novo hamburgo,manaus,1,34.36,25.143425925925925,5855.555437125046
19177,novo hamburgo,mar de espanha,1,16.79,8.730636574074074,3050.243224465766
19178,novo hamburgo,marica,1,19.23,24.151030092592592,2898.636142983487
19179,novo hamburgo,maringa,1,18.76,8.202719907407408,2826.544817708281
19180,novo hamburgo,natal,1,40.94,17.032025462962963,5428.7669104745655
19181,novo hamburgo,nilopolis,1,17.91,9.036238425925927,2912.6526196598375
19182,novo hamburgo,niteroi,1,17.91,8.973715277777778,2901.453344642707
19183,novo hamburgo,nova prata,1,13.69,10.045949074074073,2163.860230167161
19184,novo hamburgo,novo hamburgo,2,9.99,8.67886574074074,2065.3353059442798
19185,novo hamburgo,osasco,1,16.64,10.07824074074074,2821.123905978283
19186,novo hamburgo,ourinhos,1,15.52,9.409363425925926,2895.9921632616024
19187,novo hamburgo,ouro preto,6,22.62,18.83994212962963,3254.269283853772
19188,novo hamburgo,palhoca,1,16.08,6.30380787037037,2293.6817007074706
19189,novo hamburgo,palmas,1,28.48,13.352025462962963,4757.782382979992
19190,novo hamburgo,pelotas,3,14.65,4.967048611111111,1859.6439456725207
19191,novo hamburgo,petrolina,1,83.27,11.633726851851852,4878.50399826957
19192,novo hamburgo,pirassununga,1,20.62,22.079652777777778,3025.625749964708
19193,novo hamburgo,porto alegre,4,9.1725,5.443894675925926,2027.40286656096
19194,novo hamburgo,presidente prudente,1,19.66,4.654293981481482,3013.035044020577
19195,novo hamburgo,recife,1,34.36,9.275972222222222,5086.472403878128
19196,novo hamburgo,ribeirao pires,1,16.14,5.907511574074074,2797.7184098263356
19197,novo hamburgo,rio de janeiro,7,18.997142857142855,14.373490410052911,2898.3789321318945
19198,novo hamburgo,rio do sul,1,19.78,10.253784722222223,2345.33903183007
19199,novo hamburgo,russas,2,99.3,8.841932870370371,5569.092572212644
19200,novo hamburgo,santa maria,1,18.25,10.600405092592593,2063.1294407371834
19201,novo hamburgo,santo andre,2,15.695,8.17504050925926,2797.017578631101
19202,novo hamburgo,santos,3,19.45,10.328518518518518,2763.967874916228
19203,novo hamburgo,sao carlos,1,19.8,8.991296296296296,3026.678149941287
19204,novo hamburgo,sao joao da boa vista,1,18.99,6.314780092592593,3029.0199703615594
19205,novo hamburgo,sao jose dos campos,1,19.35,17.669756944444444,2859.010068062732
19206,novo hamburgo,sao leopoldo,1,7.95,3.2272569444444446,2061.7185227523514
19207,novo hamburgo,sao miguel do oeste,1,15.52,12.089398148148149,2410.0778815840713
19208,novo hamburgo,sao paulo,13,16.636153846153846,9.68689547720798,2809.388213867205
19209,novo hamburgo,sao sebastiao do alto,1,37.94,7.994398148148148,3031.54784482829
19210,novo hamburgo,serra,2,19.815,11.666296296296295,3278.026729454447
19211,novo hamburgo,sidrolandia,1,26.29,12.828310185185185,3179.655065209262
19212,novo hamburgo,sinop,1,51.97,14.255219907407408,4507.631185937831
19213,novo hamburgo,sorocaba,2,19.18,6.825792824074074,2819.026117579933
19214,novo hamburgo,taubate,1,19.08,9.93951388888889,2884.52694883623
19215,novo hamburgo,teixeira de freitas,1,72.74,13.775960648148148,3657.6282684751186
19216,novo hamburgo,teresina,4,35.61000000000001,17.105524691358024,5547.411994269751
19217,novo hamburgo,tramandai,1,15.38,7.802997685185185,2031.2929601492676
19218,novo hamburgo,tres coracoes,1,22.91,10.444236111111111,3067.2172266940656
19219,novo hamburgo,tres rios,1,24.09,10.092430555555556,3014.9218651648202
19220,novo hamburgo,tubarao,1,19.35,7.408969907407408,2196.7979366559744
19221,novo hamburgo,uberaba,1,22.91,5.278599537037037,3340.4225383767907
19222,novo hamburgo,uberlandia,1,22.7,14.437743055555556,3458.315156601425
19223,novo hamburgo,varginha,1,22.28,11.529965277777778,3087.356688512317
19224,novo hamburgo,videira,1,18.87,5.416342592592593,2377.026093018441
19225,novo hamburgo,vitoria,1,19.5,16.339270833333334,3268.897219130368
19226,"novo hamburgo, rio grande do sul, brasil",arraial do cabo,1,23.4,7.982754629629629,2897.441878571519
19227,novo horizonte,barueri,1,40.69,8.190104166666666,2650.1970881338984
19228,novo horizonte,belo horizonte,1,60.06,10.062268518518518,3042.082355771083
19229,novo horizonte,braganca paulista,1,24.59,4.828483796296296,2707.9478366022695
19230,novo horizonte,campinas,1,24.66,9.822847222222222,2705.8546589505013
19231,novo horizonte,cotia,1,37.62,7.178495370370371,2639.691156889461
19232,novo horizonte,criciuma,1,23.63,8.033703703703704,2214.964955263372
19233,novo horizonte,fortaleza,1,43.11,21.891550925925927,5287.472168076811
19234,novo horizonte,foz do iguacu,1,23.6,11.8625,2454.1327779743892
19235,novo horizonte,guarulhos,1,37.09,6.991226851851851,2653.1738396572287
19236,novo horizonte,hortolandia,1,37.38,25.567430555555557,2711.514294088252
19237,novo horizonte,jundiai,1,15.11,8.97888888888889,2678.2136704463114
19238,novo horizonte,mirai,1,119.56,14.945682870370371,2899.389283246074
19239,novo horizonte,nova serrana,1,23.63,10.62486111111111,3054.023437604915
19240,novo horizonte,pelotas,1,60.28,11.26226851851852,2074.3469118635553
19241,novo horizonte,pontal,1,24.87,3.6378587962962965,2918.5410179605633
19242,novo horizonte,porto alegre,1,58.88,9.416875,2143.003070706502
19243,novo horizonte,porto velho,1,105.44,8.466655092592593,4550.189467253077
19244,novo horizonte,queimados,1,23.84,9.94375,2730.6995067706475
19245,novo horizonte,rio de janeiro,2,74.745,9.386203703703703,2710.0864343692974
19246,novo horizonte,santo andre,1,50.02,7.089652777777777,2630.400756568456
19247,novo horizonte,sao gabriel da palha,1,23.84,13.473587962962963,3158.121031754517
19248,novo horizonte,sao jose do rio preto,1,24.66,4.608101851851852,2941.005941528232
19249,novo horizonte,sao paulo,7,34.56142857142857,8.773387896825398,2638.077229585623
19250,olimpia,maringa,1,17.0,14.229201388888889,2641.7004324347686
19251,olimpia,sao bernardo do campo,1,13.82,12.780949074074075,2611.497605911141
19252,oliveira,rio de janeiro,6,15.1,11.228159722222221,2267.103240810173
19253,orlandia,jundiai,21,13.64,3.481377314814815,2556.6107705688996
19254,osasco,alagoinhas,2,26.92,14.896568287037038,3869.7220150261637
19255,osasco,alegre,1,32.08,18.23440972222222,2696.8179381011605
19256,osasco,altamira,1,37.6,12.463009259259259,5196.700419452987
19257,osasco,alto caparao,1,18.5,15.955798611111112,2733.453605985316
19258,osasco,alvorada,1,39.62,10.821793981481482,3818.530593485041
19259,osasco,americana,2,12.815,7.734704861111111,2457.237490574813
19260,osasco,americo de campos,1,13.46,10.564780092592592,2750.961214623322
19261,osasco,ananindeua,1,25.61,11.971643518518519,5480.902815764532
19262,osasco,anapolis,1,18.65,8.362916666666667,3276.7293975912144
19263,osasco,andradina,2,34.985,5.740671296296297,2677.7914829080646
19264,osasco,angra dos reis,1,56.09,25.155347222222222,2427.917446495144
19265,osasco,aparecida de goiania,1,14.1,9.720740740740741,3217.9982710834042
19266,osasco,aracaju,3,59.51,15.006655092592593,4041.0130233260074
19267,osasco,aracoiaba,1,24.9,18.171087962962964,4506.836608770272
19268,osasco,aracruz,1,27.21,10.80670138888889,2812.718704324063
19269,osasco,araquari,1,22.7,6.972546296296296,2078.2072302074866
19270,osasco,araras,3,8.4,5.241053240740741,2503.6588642090537
19271,osasco,arari,1,66.87,17.428715277777776,5159.210592435433
19272,osasco,atibaia,1,15.49,4.271400462962963,2413.2745680481785
19273,osasco,baixo guandu,1,21.11,15.03150462962963,2851.003045082907
19274,osasco,balneario camboriu,1,58.14,38.36234953703703,2024.5588729885153
19275,osasco,barra do garcas,1,20.49,13.476365740740741,3337.789479805489
19276,osasco,barra do pirai,2,32.61,7.000277777777778,2490.4939536664124
19277,osasco,barretos,1,18.92,8.134050925925926,2719.686566512605
19278,osasco,barueri,1,16.01,2.613726851851852,2374.4823281902336
19279,osasco,bauru,4,14.0225,8.979849537037037,2506.117736882304
19280,osasco,belem,3,20.723333333333333,11.199926697530865,5473.931039584779
19281,osasco,belo horizonte,21,22.44285714285714,10.867119157848322,2801.1213600900646
19282,osasco,bento goncalves,1,89.87,11.8753125,1863.5451987629256
19283,osasco,berizal,1,32.08,14.970081018518519,3376.3396054196833
19284,osasco,betim,1,15.01,7.486863425925926,2794.1479989716804
19285,osasco,bom jesus dos perdoes,1,18.8,16.696493055555557,2411.526061217114
19286,osasco,botucatu,1,12.41,8.122152777777778,2442.6594593541163
19287,osasco,brasilia,25,22.186521739130434,10.314239633655394,3347.4481109060484
19288,osasco,brusque,1,28.29,18.100625,2013.0519247850827
19289,osasco,buerarema,1,28.63,44.431863425925926,3468.158121063716
19290,osasco,buritizeiro,1,26.72,12.059085648148148,3134.8625773963104
19291,osasco,cabo de santo agostinho,1,19.59,7.847604166666667,4440.3585911205
19292,osasco,cacapava,3,23.36,5.977916666666667,2417.012168110663
19293,osasco,cachoeira do campo,1,66.33,8.77832175925926,2746.622270186972
19294,osasco,cachoeira paulista,1,21.18,10.727418981481481,2465.510534475579
19295,osasco,cambara,1,15.94,11.004328703703704,2421.965801871496
19296,osasco,cambuci,1,20.94,3.7899305555555554,2594.4218050351856
19297,osasco,campinas,13,17.426666666666666,8.504416152263374,2439.5749690358502
19298,osasco,campo bom,1,22.37,20.39099537037037,1829.2151501556364
19299,osasco,campo grande,2,17.72,17.247060185185184,2735.075882243534
19300,osasco,campos dos goytacazes,4,35.9475,13.641455439814814,2573.125271661509
19301,osasco,canoas,1,16.05,16.57800925925926,1814.3785821293422
19302,osasco,capim grosso,1,23.59,33.12013888888889,3980.079852232892
19303,osasco,capitao poco,1,26.54,34.08903935185185,5415.701133743353
19304,osasco,carapicuiba,1,13.21,1.7885532407407407,2367.9009303394737
19305,osasco,cariacica,1,16.77,10.785868055555556,2746.7993447545396
19306,osasco,casimiro de abreu,1,21.05,47.77266203703704,2489.10170677218
19307,osasco,catalao,1,15.1,16.023541666666667,3026.971099396139
19308,osasco,cerquilho,1,14.99,5.337743055555555,2408.3658923815447
19309,osasco,cerro grande do sul,1,20.09,7.515520833333333,1781.1077846778735
19310,osasco,claudio,1,90.98,6.3212268518518515,2732.7468348998177
19311,osasco,colinas do tocantins,1,38.6,20.750266203703703,4466.792699281242
19312,osasco,colombo,1,15.11,9.86605324074074,2174.5146929520065
19313,osasco,colonia vitoria,3,18.23,19.31797453703704,2185.567852528319
19314,osasco,conceicao de macabu,3,21.615000000000002,9.730914351851851,2533.0489552555305
19315,osasco,contagem,4,19.515,10.111828703703704,2801.490934318528
19316,osasco,cotia,1,13.74,7.791921296296296,2363.8563387161826
19317,osasco,criciuma,1,40.16,3.1683449074074073,1892.5221472054388
19318,osasco,cruz alta,1,35.45,10.761388888888888,1896.5303265540158
19319,osasco,cruz das almas,2,40.36,21.03667824074074,3790.893780342593
19320,osasco,cubatao,1,15.59,2.127384259259259,2329.6284385073695
19321,osasco,cuiaba,1,17.35,8.92431712962963,3373.7478825241587
19322,osasco,curitiba,9,22.7525,12.651144386574073,2169.290615640603
19323,osasco,curvelo,1,18.79,7.756712962962963,2949.1761249558676
19324,osasco,diamantino,1,23.43,15.400925925925925,3550.295317657874
19325,osasco,dourados,2,34.27,16.79712962962963,2520.798355240306
19326,osasco,duque de caxias,1,15.72,6.331458333333333,2467.860152013513
19327,osasco,embu das artes,1,26.95,4.288645833333334,2353.2486511818474
19328,osasco,esperanca,1,148.24,18.71644675925926,4619.2426146056805
19329,osasco,estrela,1,27.21,7.056006944444444,1839.7290804802387
19330,osasco,feira de santana,2,21.33,28.256880787037037,3853.2437146612433
19331,osasco,ferraz de vasconcelos,1,9.45,3.250474537037037,2366.634208380179
19332,osasco,flor da serra do sul,1,18.57,13.128148148148147,2089.3138911737087
19333,osasco,florianopolis,1,16.54,9.110810185185185,1974.1908267399037
19334,osasco,formiga,1,24.8,15.027430555555556,2733.12653395387
19335,osasco,fortaleza,5,31.613999999999997,21.669872685185187,5116.68391818398
19336,osasco,francisco beltrao,1,19.62,35.162453703703704,2107.4237607877976
19337,osasco,franco da rocha,2,14.55,4.407685185185185,2392.212314666588
19338,osasco,goiania,2,22.65,10.415931712962964,3225.1074631667616
19339,osasco,gravatai,1,14.52,6.197789351851852,1816.7215178701945
19340,osasco,guaruja,3,15.6,6.606307870370371,2321.121645841088
19341,osasco,guarulhos,4,9.8475,4.377673611111112,2376.433053564888
19342,osasco,gurupi,2,69.685,12.811440972222222,3927.0836498328417
19343,osasco,hulha negra,1,43.06,27.640555555555554,1747.6608832044053
19344,osasco,indaiatuba,1,17.18,4.403900462962963,2416.7480815141726
19345,osasco,ipameri,1,20.09,14.064930555555556,3088.6068187741066
19346,osasco,ipatinga,22,18.42142857142857,9.909262566137567,2858.773246008591
19347,osasco,itabaiana,1,59.77,41.11171296296296,4081.524531296085
19348,osasco,itabira,1,35.08,6.135868055555555,2836.513534823794
19349,osasco,itabirito,1,21.68,11.774027777777778,2757.44228898884
